trip_id,start_date,delay,day_of_week,time_stamp,stop_sequence,stop_id
597672503,"May 27, 2023",-133,Saturday,11:55:04,508,72869
597672523,"May 27, 2023",159,Saturday,11:55:01,1,10912
597672553,"May 27, 2023",-16,Saturday,11:55:04,1,65092
556198513,"May 27, 2023",1195,Saturday,11:55:00,54,600
556198763,"May 27, 2023",232,Saturday,11:55:14,1,30635
605370433,"May 27, 2023",-111,Saturday,11:55:09,70,12860
605370913,"May 27, 2023",118,Saturday,11:55:13,212,430
608720373,"May 27, 2023",-196,Saturday,11:55:05,270,29889
608720383,"May 27, 2023",114,Saturday,11:55:16,51,31380
608720673,"May 27, 2023",36,Saturday,11:55:18,125,26460
535513973,"May 27, 2023",74,Saturday,11:55:01,258,13890
535513983,"May 27, 2023",267,Saturday,11:55:05,23,29130
599436793,"May 27, 2023",236,Saturday,11:55:08,137,18240
548882653,"May 27, 2023",321,Saturday,11:55:01,62,19440
599433613,"May 27, 2023",194,Saturday,11:55:05,1,31140
541499943,"May 27, 2023",70,Saturday,11:55:11,1,76372
541500253,"May 27, 2023",246,Saturday,11:55:15,224,74958
541500533,"May 27, 2023",111,Saturday,11:55:19,138,16106
541499553,"May 27, 2023",-177,Saturday,11:54:12,200,17022
553233293,"May 27, 2023",9,Saturday,11:55:04,111,17830
583734143,"May 27, 2023",15,Saturday,11:55:09,1,35318
583734303,"May 27, 2023",19,Saturday,11:55:03,41,16220
541501983,"May 27, 2023",-92,Saturday,11:55:16,18,98324
571958163,"May 27, 2023",619,Saturday,11:55:19,235,98315
571958523,"May 27, 2023",220,Saturday,11:55:11,30,81361
541502773,"May 27, 2023",-63,Saturday,11:55:11,176,39336
573162463,"May 27, 2023",32,Saturday,11:55:07,120,81321
562555703,"May 27, 2023",96,Saturday,11:54:16,178,558
562555713,"May 27, 2023",866,Saturday,11:55:16,69,3410
562555723,"May 27, 2023",-20,Saturday,11:55:06,89,3484
562555733,"May 27, 2023",21,Saturday,11:55:12,43,30380
562555743,"May 27, 2023",-60,Saturday,11:55:00,1,56151
571605623,"May 27, 2023",695,Saturday,11:55:18,137,30890
571605633,"May 27, 2023",230,Saturday,11:55:02,129,30855
571605653,"May 27, 2023",58,Saturday,11:55:00,36,1480
571605663,"May 27, 2023",63,Saturday,11:55:13,6,450
609381833,"May 27, 2023",356,Saturday,11:55:04,71,75415
609382403,"May 27, 2023",66,Saturday,11:55:16,80,23895
609383113,"May 27, 2023",29,Saturday,11:55:18,1,9587
605370893,"May 27, 2023",328,Saturday,11:55:13,27,12900
608618103,"May 27, 2023",211,Saturday,11:55:00,1,12485
608618233,"May 27, 2023",11,Saturday,11:55:17,194,600
562569563,"May 27, 2023",-107,Saturday,11:55:05,145,29620
562569573,"May 27, 2023",-165,Saturday,11:55:02,182,10912
562569653,"May 27, 2023",211,Saturday,11:55:14,1,18085
562569873,"May 27, 2023",63,Saturday,11:55:01,31,29440
562570253,"May 27, 2023",254,Saturday,11:55:01,72,29223
585471853,"May 27, 2023",-14,Saturday,11:55:02,295,5440
585472343,"May 27, 2023",370,Saturday,11:55:10,16,29130
585472633,"May 27, 2023",242,Saturday,11:55:15,84,17080
585473673,"May 27, 2023",44,Saturday,11:55:16,172,36910
585473923,"May 27, 2023",-29,Saturday,11:55:08,44,35630
572992883,"May 27, 2023",131,Saturday,11:55:03,41,29247
572992943,"May 27, 2023",137,Saturday,11:55:01,136,12600
572993163,"May 27, 2023",34,Saturday,11:55:13,68,12550
572993613,"May 27, 2023",385,Saturday,11:55:12,230,11358
572993673,"May 27, 2023",-91,Saturday,11:55:15,161,29361
552383543,"May 27, 2023",389,Saturday,11:55:02,233,5930
552384003,"May 27, 2023",286,Saturday,11:55:14,95,5580
608814903,"May 27, 2023",585,Saturday,11:55:12,54,600
608815723,"May 27, 2023",456,Saturday,11:55:15,325,6590
605245923,"May 27, 2023",36,Saturday,11:55:12,345,36700
605246253,"May 27, 2023",80,Saturday,11:55:14,154,34770
605246263,"May 27, 2023",754,Saturday,11:55:07,373,99261
605246513,"May 27, 2023",-150,Saturday,11:55:10,102,33220
561770423,"May 27, 2023",-366,Saturday,11:55:01,238,76870
561770433,"May 27, 2023",410,Saturday,11:55:13,1,23561
597719613,"May 27, 2023",-27,Saturday,11:55:12,446,76390
597720033,"May 27, 2023",254,Saturday,11:55:04,1,75995
597720233,"May 27, 2023",-240,Saturday,11:55:08,645,38235
353312583,"May 27, 2023",378,Saturday,11:55:14,339,71356
353312593,"May 27, 2023",82,Saturday,11:55:14,186,71348
353312613,"May 27, 2023",-139,Saturday,11:55:08,481,73757
561761083,"May 27, 2023",195,Saturday,11:55:10,387,628
561761433,"May 27, 2023",-271,Saturday,11:55:00,226,64140
561762133,"May 27, 2023",102,Saturday,11:55:06,336,67990
561762143,"May 27, 2023",-228,Saturday,11:55:13,1,1215
561762893,"May 27, 2023",172,Saturday,11:55:13,212,64065
561762903,"May 27, 2023",176,Saturday,11:55:11,21,67652
561759443,"May 27, 2023",-311,Saturday,11:55:05,434,80485
561759893,"May 27, 2023",20,Saturday,11:55:17,391,64140
561760203,"May 27, 2023",110,Saturday,11:55:19,20,360
474185093,"May 27, 2023",102,Saturday,11:55:13,326,21150
474185103,"May 27, 2023",67,Saturday,11:55:05,101,3760
474185113,"May 27, 2023",87,Saturday,11:55:15,4,39990
474185123,"May 27, 2023",70,Saturday,11:55:11,257,41850
556202683,"May 27, 2023",772,Saturday,11:55:17,265,37359
556202693,"May 27, 2023",-7,Saturday,11:55:07,253,16416
556202703,"May 27, 2023",290,Saturday,11:55:11,131,26860
556202713,"May 27, 2023",202,Saturday,11:55:11,43,600
572988633,"May 27, 2023",543,Saturday,11:55:04,322,18320
572988643,"May 27, 2023",-3,Saturday,11:55:17,277,26510
572988653,"May 27, 2023",110,Saturday,11:55:04,202,17209
572988663,"May 27, 2023",148,Saturday,11:55:05,32,37850
534530983,"May 27, 2023",-116,Saturday,11:55:06,111,25100
534531243,"May 27, 2023",267,Saturday,11:55:19,233,38730
534531253,"May 27, 2023",9,Saturday,11:55:13,86,25790
534532173,"May 27, 2023",86,Saturday,11:55:19,22,38050
534532423,"May 27, 2023",372,Saturday,11:55:04,134,25840
534531903,"May 27, 2023",106,Saturday,11:53:14,281,23273
534531913,"May 27, 2023",-126,Saturday,11:55:07,104,75402
534532873,"May 27, 2023",-384,Saturday,11:55:06,203,23561
534533153,"May 27, 2023",106,Saturday,11:55:04,1,35317
534533203,"May 27, 2023",15,Saturday,11:54:53,76,16440
562556913,"May 27, 2023",734,Saturday,11:55:01,248,575
562556923,"May 27, 2023",149,Saturday,11:54:51,248,575
562556933,"May 27, 2023",700,Saturday,11:55:01,164,8429
562556963,"May 27, 2023",-33,Saturday,11:55:19,1,31137
562557663,"May 27, 2023",616,Saturday,11:55:06,305,8030
562557673,"May 27, 2023",920,Saturday,11:55:11,138,8760
562557683,"May 27, 2023",178,Saturday,11:55:11,145,8780
562557693,"May 27, 2023",153,Saturday,11:55:13,25,450
562557703,"May 27, 2023",355,Saturday,11:55:16,44,515
562558593,"May 27, 2023",205,Saturday,11:55:17,98,8250
608610893,"May 27, 2023",737,Saturday,11:52:56,133,11352
608610903,"May 27, 2023",598,Saturday,11:55:10,81,10350
608610913,"May 27, 2023",310,Saturday,11:55:12,40,880
608610923,"May 27, 2023",6,Saturday,11:55:09,1,1610
608611223,"May 27, 2023",272,Saturday,11:55:02,77,10180
608611233,"May 27, 2023",207,Saturday,11:55:05,16,9138
545287513,"May 27, 2023",49,Saturday,11:55:19,104,16465
571964103,"May 27, 2023",-6,Saturday,11:55:05,113,39120
537947803,"May 27, 2023",-73,Saturday,11:55:12,156,9895
537947813,"May 27, 2023",194,Saturday,11:55:03,17,23785
616789213,"May 27, 2023",12,Saturday,11:55:10,187,10568
616790123,"May 27, 2023",-52,Saturday,11:55:07,335,35233
616790553,"May 27, 2023",270,Saturday,11:55:05,1,9132
572987983,"May 27, 2023",586,Saturday,11:55:07,224,2291
572988013,"May 27, 2023",11,Saturday,11:55:03,1,8402
599429553,"May 27, 2023",-136,Saturday,11:53:18,209,12481
599429573,"May 27, 2023",514,Saturday,11:55:13,1,2672
55296535,"May 27, 2023",1763,Saturday,11:55:44,12,26690
55296536,"May 27, 2023",1812,Saturday,11:55:44,7,26689
55296537,"May 27, 2023",1520,Saturday,11:55:44,7,26689
55296538,"May 27, 2023",1544,Saturday,11:55:44,7,26689
55296591,"May 27, 2023",1818,Saturday,11:55:45,10,26702
55296592,"May 27, 2023",1645,Saturday,11:55:45,10,26702
55296593,"May 27, 2023",1661,Saturday,11:55:45,10,26702
55296594,"May 27, 2023",1269,Saturday,11:55:45,10,26702
608609903,"May 27, 2023",489,Saturday,11:55:16,55,11230
608610113,"May 27, 2023",183,Saturday,11:55:04,18,11132
608610393,"May 27, 2023",124,Saturday,11:55:17,47,10916
608610773,"May 27, 2023",-120,Saturday,11:55:13,110,11090
585706533,"May 27, 2023",465,Saturday,11:55:10,194,50250
585706543,"May 27, 2023",54,Saturday,11:55:19,241,49133
569520943,"May 27, 2023",429,Saturday,11:55:14,132,71348
597714353,"May 27, 2023",185,Saturday,11:55:10,8,73758
478033863,"May 27, 2023",-121,Saturday,11:55:05,88,60748
478033873,"May 27, 2023",7,Saturday,11:55:01,29,60660
497911183,"May 27, 2023",100,Saturday,11:55:19,138,60800
585713173,"May 27, 2023",217,Saturday,11:55:17,79,61100
585713633,"May 27, 2023",283,Saturday,11:55:16,1,60921
585714223,"May 27, 2023",52,Saturday,11:51:48,262,80431
585714803,"May 27, 2023",134,Saturday,11:55:09,198,61270
585715483,"May 27, 2023",44,Saturday,11:55:15,153,61190
347619943,"May 27, 2023",-169,Saturday,11:55:10,153,68498
347620253,"May 27, 2023",-101,Saturday,11:55:07,42,68130
347620613,"May 27, 2023",91,Saturday,11:55:16,216,67520
347620623,"May 27, 2023",9,Saturday,11:55:01,12,68805
347620933,"May 27, 2023",212,Saturday,11:55:15,97,71325
572838133,"May 27, 2023",22,Saturday,11:55:08,1,67014
572840053,"May 27, 2023",156,Saturday,11:55:11,279,84826
572840103,"May 27, 2023",-46,Saturday,11:55:11,197,67380
497990143,"May 27, 2023",179,Saturday,11:55:19,300,67939
547537023,"May 27, 2023",480,Saturday,11:55:19,164,79868
608813543,"May 27, 2023",760,Saturday,11:54:26,255,28310
608813553,"May 27, 2023",-42,Saturday,11:55:14,240,28280
608813563,"May 27, 2023",-231,Saturday,11:55:11,156,19240
608813573,"May 27, 2023",128,Saturday,11:55:04,21,17710
608814023,"May 27, 2023",-289,Saturday,11:55:12,313,40056
608814033,"May 27, 2023",84,Saturday,11:55:16,215,18706
608814043,"May 27, 2023",-6,Saturday,11:55:00,134,26840
608814053,"May 27, 2023",-97,Saturday,11:55:06,32,590
608623383,"May 27, 2023",65,Saturday,11:55:19,168,19930
608623643,"May 27, 2023",-336,Saturday,11:55:06,359,539
608623773,"May 27, 2023",742,Saturday,11:55:12,324,20270
608623833,"May 27, 2023",-152,Saturday,11:55:12,244,22830
608623923,"May 27, 2023",298,Saturday,11:55:17,281,20130
608624063,"May 27, 2023",241,Saturday,11:55:02,46,420
608624523,"May 27, 2023",25,Saturday,11:55:04,100,19740
581418473,"May 27, 2023",86,Saturday,11:55:08,205,2200
581418483,"May 27, 2023",-60,Saturday,11:55:09,122,13800
581418493,"May 27, 2023",82,Saturday,11:55:17,1,28680
585624483,"May 27, 2023",287,Saturday,11:55:17,203,14300
585624513,"May 27, 2023",295,Saturday,11:55:14,107,14070
585624533,"May 27, 2023",162,Saturday,11:55:02,16,558
581421993,"May 27, 2023",-20,Saturday,11:55:08,329,6176
581422003,"May 27, 2023",-30,Saturday,11:55:07,239,75408
581422013,"May 27, 2023",309,Saturday,11:55:08,96,7000
581422023,"May 27, 2023",92,Saturday,11:55:11,66,75790
581422033,"May 27, 2023",57,Saturday,11:55:07,6,75700
585624453,"May 27, 2023",217,Saturday,11:53:09,380,75932
585624473,"May 27, 2023",245,Saturday,11:55:04,318,75830
585624493,"May 27, 2023",205,Saturday,11:55:10,273,7810
585624503,"May 27, 2023",327,Saturday,11:55:04,163,75409
585624523,"May 27, 2023",416,Saturday,11:55:15,20,575
585624543,"May 27, 2023",5,Saturday,11:55:06,11,538
585720603,"May 27, 2023",88,Saturday,11:55:07,188,54205
585722373,"May 27, 2023",43,Saturday,11:55:16,21,52300
608934373,"May 27, 2023",274,Saturday,11:55:12,190,59873
608935413,"May 27, 2023",91,Saturday,11:55:15,101,46478
608935963,"May 27, 2023",-44,Saturday,11:55:16,1,46505
608936143,"May 27, 2023",275,Saturday,11:55:05,357,54204
55295551,"May 27, 2023",125,Saturday,11:55:50,34,27420
55295552,"May 27, 2023",29,Saturday,11:55:46,9,1652
55295553,"May 27, 2023",64,Saturday,11:55:46,9,1652
55295554,"May 27, 2023",52,Saturday,11:55:46,9,1652
55295616,"May 27, 2023",81,Saturday,11:55:52,40,1681
55295617,"May 27, 2023",4,Saturday,11:55:51,5,41980
55295618,"May 27, 2023",99,Saturday,11:55:51,5,41980
55295619,"May 27, 2023",-12,Saturday,11:55:51,5,41980
581645443,"May 27, 2023",-89,Saturday,11:55:10,481,81580
581645593,"May 27, 2023",182,Saturday,11:55:11,272,74743
581647083,"May 27, 2023",225,Saturday,11:55:09,358,74232
581647383,"May 27, 2023",402,Saturday,11:55:19,378,76030
581647393,"May 27, 2023",108,Saturday,11:55:09,53,73840
581645833,"May 27, 2023",83,Saturday,11:55:15,328,72452
581645843,"May 27, 2023",155,Saturday,11:55:10,1,69021
581646173,"May 27, 2023",409,Saturday,11:55:09,335,70665
581646183,"May 27, 2023",370,Saturday,11:55:07,69,71870
581646453,"May 27, 2023",-44,Saturday,11:55:12,393,70164
581646593,"May 27, 2023",73,Saturday,11:55:15,137,70220
573070003,"May 27, 2023",94,Saturday,11:55:18,830,47590
573070013,"May 27, 2023",-51,Saturday,11:55:03,444,80003
585711053,"May 27, 2023",-21,Saturday,11:55:07,658,57100
585711063,"May 27, 2023",58,Saturday,11:55:00,284,48920
585711383,"May 27, 2023",73,Saturday,11:55:14,73,57518
587717213,"May 27, 2023",-67,Saturday,11:55:01,1,57600
498107923,"May 27, 2023",29,Saturday,11:55:01,389,49290
498107933,"May 27, 2023",32,Saturday,11:55:15,58,80640
573077873,"May 27, 2023",184,Saturday,11:55:09,1,52306
573077883,"May 27, 2023",124,Saturday,11:55:04,359,58142
561668733,"May 27, 2023",126,Saturday,11:55:19,345,57410
561669043,"May 27, 2023",-42,Saturday,11:55:16,54,59902
573071013,"May 27, 2023",172,Saturday,11:55:01,1,57774
573071363,"May 27, 2023",-120,Saturday,11:55:02,324,57159
608926263,"May 27, 2023",283,Saturday,11:55:10,539,60366
553239373,"May 27, 2023",-156,Saturday,11:55:14,199,81364
553239913,"May 27, 2023",562,Saturday,11:55:12,81,17698
553240313,"May 27, 2023",117,Saturday,11:55:16,15,11352
605373913,"May 27, 2023",264,Saturday,11:55:10,356,52240
605373923,"May 27, 2023",155,Saturday,11:55:10,283,52030
605373933,"May 27, 2023",235,Saturday,11:55:08,181,21990
605373943,"May 27, 2023",163,Saturday,11:55:06,15,433
605374643,"May 27, 2023",277,Saturday,11:55:11,425,570
605374653,"May 27, 2023",-219,Saturday,11:55:14,396,1561
605374663,"May 27, 2023",335,Saturday,11:55:16,125,22256
605374673,"May 27, 2023",282,Saturday,11:55:04,34,51403
562566163,"May 27, 2023",495,Saturday,12:55:51,44,2090
562566413,"May 27, 2023",570,Saturday,12:55:55,55,600
562561683,"May 27, 2023",180,Saturday,12:55:52,25,1180
562561953,"May 27, 2023",22,Saturday,12:56:03,1,11370
562577203,"May 27, 2023",-3,Saturday,12:55:56,1,11370
561665163,"May 27, 2023",-102,Saturday,12:55:53,201,79570
561665843,"May 27, 2023",1020,Saturday,12:56:03,279,46450
585709473,"May 27, 2023",156,Saturday,12:55:54,330,99264
585709483,"May 27, 2023",150,Saturday,12:56:03,21,55939
559954103,"May 27, 2023",68,Saturday,12:55:53,1,45305
559954113,"May 27, 2023",13,Saturday,12:56:02,71,54152
546689003,"May 27, 2023",164,Saturday,12:55:58,390,46420
546689023,"May 27, 2023",65,Saturday,12:56:05,197,56165
546689363,"May 27, 2023",159,Saturday,12:56:01,50,8641
571854043,"May 27, 2023",-84,Saturday,12:55:53,237,55589
571854523,"May 27, 2023",342,Saturday,12:55:48,384,55812
571854713,"May 27, 2023",169,Saturday,12:56:03,1,46464
608919463,"May 27, 2023",-76,Saturday,12:55:58,436,46390
608919473,"May 27, 2023",23,Saturday,12:56:05,396,30330
608919493,"May 27, 2023",99,Saturday,12:55:57,101,46061
608919503,"May 27, 2023",125,Saturday,12:55:54,68,45375
546690143,"May 27, 2023",340,Saturday,12:56:05,9,1110
546690523,"May 27, 2023",52,Saturday,12:55:53,1,12210
497742883,"May 27, 2023",172,Saturday,12:55:51,74,13350
497743163,"May 27, 2023",-56,Saturday,12:55:47,31,12355
556197873,"May 27, 2023",52,Saturday,12:55:49,91,60980
556206973,"May 27, 2023",766,Saturday,12:55:47,59,21833
585378113,"May 27, 2023",-78,Saturday,12:56:03,174,1561
556204683,"May 27, 2023",245,Saturday,12:55:49,150,41131
556204883,"May 27, 2023",94,Saturday,12:55:59,444,40012
556205163,"May 27, 2023",-51,Saturday,12:55:55,414,60922
556205173,"May 27, 2023",193,Saturday,12:55:59,158,22190
540496113,"May 27, 2023",84,Saturday,12:55:46,1,1530
540496353,"May 27, 2023",241,Saturday,12:56:01,84,2672
540496943,"May 27, 2023",78,Saturday,12:56:03,113,4489
581131663,"May 27, 2023",312,Saturday,12:56:00,262,48280
581131673,"May 27, 2023",304,Saturday,12:55:46,38,515
581132013,"May 27, 2023",496,Saturday,12:56:05,29,47790
581132353,"May 27, 2023",122,Saturday,12:56:05,241,49757
581132363,"May 27, 2023",296,Saturday,12:55:55,1,7430
585374123,"May 27, 2023",133,Saturday,12:55:51,318,49775
585374133,"May 27, 2023",96,Saturday,12:55:50,1,52304
562566133,"May 27, 2023",-175,Saturday,12:56:04,110,12080
562567163,"May 27, 2023",116,Saturday,12:56:00,82,11840
608919483,"May 27, 2023",284,Saturday,12:56:01,20,59580
561664273,"May 27, 2023",359,Saturday,12:55:52,19,361
561664293,"May 27, 2023",433,Saturday,12:55:46,298,59312
561665853,"May 27, 2023",-176,Saturday,12:52:40,483,50779
585708343,"May 27, 2023",311,Saturday,12:55:46,518,640
585709253,"May 27, 2023",160,Saturday,12:56:05,111,58074
585709583,"May 27, 2023",50,Saturday,12:56:00,475,99252
585709593,"May 27, 2023",533,Saturday,12:55:54,211,60410
561675103,"May 27, 2023",296,Saturday,12:55:55,119,62104
585718403,"May 27, 2023",17,Saturday,12:55:51,238,62297
608920993,"May 27, 2023",218,Saturday,12:55:49,421,59173
608921003,"May 27, 2023",44,Saturday,12:56:00,469,80433
608921013,"May 27, 2023",53,Saturday,12:55:54,125,80438
608921023,"May 27, 2023",385,Saturday,12:55:48,31,57536
608921593,"May 27, 2023",79,Saturday,12:56:02,234,60634
608920643,"May 27, 2023",280,Saturday,12:55:49,291,85900
608924543,"May 27, 2023",23,Saturday,12:55:58,196,85976
608924643,"May 27, 2023",101,Saturday,12:55:55,1,57459
540496763,"May 27, 2023",230,Saturday,12:56:02,1,2550
540496773,"May 27, 2023",-69,Saturday,12:55:58,147,3150
540497263,"May 27, 2023",389,Saturday,12:55:53,122,3190
540497713,"May 27, 2023",-30,Saturday,12:56:04,233,605
540497723,"May 27, 2023",120,Saturday,12:55:56,164,3032
540497733,"May 27, 2023",56,Saturday,12:55:57,1,2850
597664253,"May 27, 2023",-41,Saturday,12:56:02,763,64572
608815063,"May 27, 2023",615,Saturday,12:56:01,9,22260
608815433,"May 27, 2023",1204,Saturday,12:55:51,80,15201
608815953,"May 27, 2023",353,Saturday,12:55:56,30,468
572830303,"May 27, 2023",-71,Saturday,12:55:55,211,68200
572830393,"May 27, 2023",325,Saturday,12:55:46,662,73560
572830403,"May 27, 2023",-574,Saturday,12:55:56,297,72435
572830413,"May 27, 2023",472,Saturday,12:55:46,1,67015
473803543,"May 27, 2023",97,Saturday,12:55:58,235,19380
556198283,"May 27, 2023",1315,Saturday,12:55:55,308,20980
556198303,"May 27, 2023",298,Saturday,12:55:59,1,30635
407754293,"May 27, 2023",235,Saturday,12:56:02,564,64840
407754533,"May 27, 2023",866,Saturday,12:55:47,804,82741
407754543,"May 27, 2023",211,Saturday,12:55:57,123,46560
572831013,"May 27, 2023",474,Saturday,12:56:05,107,71133
572831293,"May 27, 2023",165,Saturday,12:55:50,682,45145
407754923,"May 27, 2023",406,Saturday,12:55:55,494,79890
407754933,"May 27, 2023",-405,Saturday,12:55:57,262,68435
407754953,"May 27, 2023",-62,Saturday,12:55:57,1,73818
597665353,"May 27, 2023",-67,Saturday,12:55:53,114,70835
538611483,"May 27, 2023",655,Saturday,12:55:51,591,71520
538611493,"May 27, 2023",338,Saturday,12:56:05,163,68010
538611643,"May 27, 2023",92,Saturday,12:55:55,414,69010
547584413,"May 27, 2023",-138,Saturday,12:55:51,416,25752
547584433,"May 27, 2023",-454,Saturday,12:55:56,413,70500
547584453,"May 27, 2023",30,Saturday,12:55:59,21,74071
547584463,"May 27, 2023",161,Saturday,12:55:53,192,71359
547584473,"May 27, 2023",-160,Saturday,12:56:00,208,74395
473805213,"May 27, 2023",99,Saturday,12:55:58,49,27230
548881923,"May 27, 2023",93,Saturday,12:55:54,33,490
548882143,"May 27, 2023",962,Saturday,12:56:01,185,27700
597672523,"May 27, 2023",-92,Saturday,12:56:02,813,65048
597672553,"May 27, 2023",-90,Saturday,12:55:58,778,70608
597672563,"May 27, 2023",45,Saturday,12:55:57,258,80571
597672603,"May 27, 2023",73,Saturday,12:55:57,508,72869
597672633,"May 27, 2023",45,Saturday,12:55:46,1,65092
556198613,"May 27, 2023",838,Saturday,12:55:53,118,6300
556198743,"May 27, 2023",192,Saturday,12:55:55,1,30635
605369733,"May 27, 2023",-58,Saturday,12:56:04,217,450
605370973,"May 27, 2023",234,Saturday,12:55:55,47,12805
608720393,"May 27, 2023",225,Saturday,12:55:48,253,9630
608720403,"May 27, 2023",110,Saturday,12:55:51,62,31400
608720693,"May 27, 2023",-29,Saturday,12:55:52,130,26480
